,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,speed
107,upright,0.08140534162521362,6.845231533050537,6.797346115112305,-0.021650895476341248,-0.014465289190411568,0.035651929676532745,264.4724598483439,
108,upright,0.10295381397008896,6.962551116943359,6.864386081695557,-0.0265378188341856,-0.0053023104555904865,0.0380953885614872,264.4724598483439,
109,upright,0.112530916929245,7.003253936767578,6.984099388122559,-0.019207434728741646,-0.015687018632888794,0.0228237584233284,264.4724598483439,
110,upright,0.11492519080638885,6.964945316314697,6.957762718200684,-0.021650895476341248,0.014245377853512764,0.022212892770767212,264.4724598483439,
111,upright,0.1364736706018448,7.005648136138916,6.914665699005127,-0.001492343726567924,0.02707354724407196,0.016104239970445633,264.4724598483439,
112,upright,0.1604164093732834,6.984099388122559,6.917059898376465,0.004616308491677046,0.02401922270655632,0.017936836928129196,264.4724598483439,
113,upright,0.18196488916873932,6.8931169509887695,6.790163516998291,0.021109670400619507,-0.004691444803029299,0.008773856796324253,264.4724598483439,
114,upright,0.1891477108001709,6.917059898376465,6.852414608001709,0.025385726243257523,-0.0004153883783146739,0.005108666140586138,264.4724598483439,
115,upright,0.11971373856067657,6.905088424682617,6.794951915740967,0.012557556852698326,-0.004691444803029299,-0.003443447407335043,264.43679138466666,
116,upright,0.026337023824453354,6.902694225311279,6.823683261871338,0.009503231383860111,0.001417207415215671,-0.027878057211637497,264.43679138466666,
117,upright,0.0023942748084664345,6.926637172698975,6.8212890625,0.016222747042775154,-0.009578367695212364,0.0075521268881857395,264.43679138466666,
118,upright,0.07901106774806976,6.972128391265869,6.7446722984313965,0.007059769704937935,-0.004080579616129398,0.0014434745535254478,264.43679138466666,
119,upright,0.004788549616932869,6.962551116943359,6.76143217086792,-0.001492343726567924,-0.0053023104555904865,0.005108666140586138,264.4724598483439,
120,upright,0.06464541703462601,6.962551116943359,6.8069233894348145,0.008281500078737736,-0.01935221068561077,0.01243904884904623,264.4724598483439,
121,upright,0.14365649223327637,6.967339515686035,6.869174480438232,0.03454870730638504,-0.07249748706817627,-0.017493346706032753,264.4724598483439,
122,upright,0.20590762794017792,6.998465061187744,6.859597206115723,0.06387023627758026,-0.09265604615211487,-0.04192795976996422,264.4724598483439,
